Date,Time,Station,SamplingMethod,Depth,Lab,OrigTaxon,Taxon,Kingdom,Phylum,Class,AlgalGroup,DiatomSoftbody,Genus,Species,Units_per_mL,Cells_per_mL,Biovolume_per_mL,PhytoForm,QualityCheck,Debris
2018-01-11T00:00:00Z,05:00,FI_WAT_1,NA,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,225.21,450.43,13560.57,i,BrokenDiatoms,high
2018-01-11T00:00:00Z,05:00,FI_WAT_1,NA,NA,BSA,NA,Nitzschia inconspicua,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,inconspicua,112.61,112.61,4545.06,i,BrokenDiatoms,high
2018-01-11T00:00:00Z,05:00,FI_WAT_1,NA,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,225.21,450.43,3996.44,i,BrokenDiatoms,high
2018-01-11T00:00:00Z,05:00,FI_WAT_1,NA,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,225.21,450.43,40248.15,i,Fragmented BrokenDiatoms,high
2018-01-11T00:00:00Z,05:00,FI_WAT_1,NA,NA,BSA,NA,cf. Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlamydomonas,sp.,112.61,112.61,6841.37,i,BrokenDiatoms,high
2018-01-11T00:00:00Z,05:00,FI_WAT_1,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,3941.26,137944.12,3658529.98,i,BrokenDiatoms,high
2018-01-11T00:00:00Z,05:00,FI_WAT_1,NA,NA,BSA,NA,Monoraphidium tortile,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,tortile,112.61,112.61,749.81,i,BrokenDiatoms,high
2018-01-11T00:00:00Z,05:00,FI_WAT_1,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,675.64,4053.87,2419109.62,i,BrokenDiatoms,high
2018-01-11T00:00:00Z,05:00,FI_WAT_1,NA,NA,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,1351.29,16215.47,2580383.6,i,BrokenDiatoms,high
2018-01-11T00:00:00Z,05:00,FI_WAT_1,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,56641.54,57264601.47,15351628.76,c,BrokenDiatoms,high
2018-01-11T00:00:00Z,05:00,FI_WAT_1,NA,NA,BSA,NA,cf. Pseudanabaena sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Pseudanabaena,sp.,112.61,2139.54,1149.39,f,BrokenDiatoms,high
2018-01-11T00:00:00Z,03:50,LH_SAV_1,NA,NA,BSA,NA,Achnanthidium sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Achnanthidium,sp.,180.17,180.17,9699.43,i,Good,high
2018-01-11T00:00:00Z,03:50,LH_SAV_1,NA,NA,BSA,NA,Cyclotella cf. meneghiniana,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,meneghiniana,180.17,180.17,410524.14,i,Good,high
2018-01-11T00:00:00Z,03:50,LH_SAV_1,NA,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,360.34,720.69,29304.31,i,Good,high
2018-01-11T00:00:00Z,03:50,LH_SAV_1,NA,NA,BSA,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlamydomonas,sp.,180.17,180.17,20873.16,i,Good,high
2018-01-11T00:00:00Z,03:50,LH_SAV_1,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,3603.44,72068.76,828360.58,i,Good,high
2018-01-11T00:00:00Z,03:50,LH_SAV_1,NA,NA,BSA,NA,Monoraphidium tortile,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,tortile,360.34,720.69,3973.5,i,Good,high
2018-01-11T00:00:00Z,03:50,LH_SAV_1,NA,NA,BSA,NA,cf. Ochromonas sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Soft Body,Ochromonas,sp.,900.86,4504.3,602847.46,i,Good,high
2018-01-11T00:00:00Z,03:50,LH_SAV_1,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,540.52,1621.55,1292428.17,i,Good,high
2018-01-11T00:00:00Z,03:50,LH_SAV_1,NA,NA,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,1981.89,21800.8,4273724.78,i,Good,high
2018-01-11T00:00:00Z,03:50,LH_SAV_1,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,79635.98,70557482.37,18915215.47,c,Good,high
2018-01-11T00:00:00Z,03:50,LH_SAV_1,NA,NA,BSA,NA,cf. Pseudanabaena sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Pseudanabaena,sp.,180.17,5224.99,6315.58,f,Good,high
2018-01-11T00:00:00Z,04:30,LH_SAV_2,NA,NA,BSA,NA,Achnanthidium minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Achnanthidium,minutissimum,112.61,112.61,5527.25,i,Good,high
2018-01-11T00:00:00Z,04:30,LH_SAV_2,NA,NA,BSA,NA,Nitzschia cf. agnita,NA,NA,NA,NA,Diatom,Nitzschia,agnita,112.61,112.61,17265.87,i,Good,high
2018-01-11T00:00:00Z,04:30,LH_SAV_2,NA,NA,BSA,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlamydomonas,sp.,225.21,450.43,36161.53,i,Good,high
2018-01-11T00:00:00Z,04:30,LH_SAV_2,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,3040.4,82090.83,943554.48,i,Good,high
2018-01-11T00:00:00Z,04:30,LH_SAV_2,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,225.21,450.43,406548.37,i,Good,high
2018-01-11T00:00:00Z,04:30,LH_SAV_2,NA,NA,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,563.04,2815.19,285212.38,i,Good,high
2018-01-11T00:00:00Z,04:30,LH_SAV_2,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,56979.37,57777077.95,15489014.66,c,Good,high
2018-01-11T00:00:00Z,04:30,LH_SAV_2,NA,NA,BSA,NA,cf. Pseudanabaena sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Pseudanabaena,sp.,225.21,5855.59,11548,f,Good,high
2018-01-11T00:00:00Z,03:20,LH_WAT_1,NA,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,720.69,2882.75,353936.23,i,Good,high
2018-01-11T00:00:00Z,03:20,LH_WAT_1,NA,NA,BSA,NA,Nitzschia inconspicua,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,inconspicua,180.17,180.17,3692.8,i,Good,high
2018-01-11T00:00:00Z,03:20,LH_WAT_1,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,4324.13,103779.02,1192839.24,i,Good,high
2018-01-11T00:00:00Z,03:20,LH_WAT_1,NA,NA,BSA,NA,Desmodesmus sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Desmodesmus,sp.,180.17,360.34,9614.9,c,Good,high
2018-01-11T00:00:00Z,03:20,LH_WAT_1,NA,NA,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,1441.38,11531,1381937.3,i,Good,high
2018-01-11T00:00:00Z,03:20,LH_WAT_1,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,79455.81,70238938.43,18829819.47,c,Good,high
2018-01-11T00:00:00Z,03:20,LH_WAT_1,NA,NA,BSA,NA,cf. Planktolyngbya sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Planktolyngbya,sp.,360.34,11531,2934.28,f,Good,high
2018-01-11T00:00:00Z,03:20,LH_WAT_1,NA,NA,BSA,NA,cf. Pseudanabaena sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Pseudanabaena,sp.,540.52,9729.28,14854.79,f,Good,high
2018-01-11T00:00:00Z,04:15,LH_WAT_2,NA,NA,BSA,NA,Nitzschia inconspicua,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,inconspicua,180.17,180.17,10629.42,i,Good,high
2018-01-11T00:00:00Z,04:15,LH_WAT_2,NA,NA,BSA,NA,Sellaphora sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Sellaphora,sp.,180.17,180.17,97062.21,i,Fragmented,high
2018-01-11T00:00:00Z,04:15,LH_WAT_2,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,6306.02,220710.59,1597552.55,i,Good,high
2018-01-11T00:00:00Z,04:15,LH_WAT_2,NA,NA,BSA,NA,Tetrastrum staurogeniaeforme,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Tetrastrum,staurogeniaeforme,180.17,720.69,5216.5,c,Good,high
2018-01-11T00:00:00Z,04:15,LH_WAT_2,NA,NA,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,2162.06,25944.76,2476872.11,i,Good,high
2018-01-11T00:00:00Z,04:15,LH_WAT_2,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,80536.84,72241549.22,19366684.07,c,Good,high
2018-01-10T00:00:00Z,04:08,DI_WAT_2,NA,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,150.14,150.14,16235.17,i,Good,low
2018-01-10T00:00:00Z,04:08,DI_WAT_2,NA,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,450.43,1351.29,78396.4,i,Fragmented,low
2018-01-10T00:00:00Z,04:08,DI_WAT_2,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,3453.29,79425.78,574901.57,i,Good,low
2018-01-10T00:00:00Z,04:08,DI_WAT_2,NA,NA,BSA,NA,Cryptomonas ovata,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Cryptomonas,ovata,150.14,150.14,369347.87,i,Good,low
2018-01-10T00:00:00Z,04:08,DI_WAT_2,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,150.14,150.14,83300.67,i,Good,low
2018-01-10T00:00:00Z,04:08,DI_WAT_2,NA,NA,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,2402.29,38436.67,3332450.75,i,Good,low
2018-01-10T00:00:00Z,04:08,DI_WAT_2,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,62910.03,52718601.39,14132926.39,c,Good,low
2018-01-11T00:00:00Z,05:25,FI_SAV_1,NA,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,180.17,180.17,19081.88,i,Good,moderate
2018-01-11T00:00:00Z,05:25,FI_SAV_1,NA,NA,BSA,NA,Nitzschia palea,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,palea,360.34,720.69,76156.5,i,Good,moderate
2018-01-11T00:00:00Z,05:25,FI_SAV_1,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,5585.33,173145.21,1990136.3,i,Good,moderate
2018-01-11T00:00:00Z,05:25,FI_SAV_1,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,1081.03,6486.19,2511485.75,i,Good,moderate
2018-01-11T00:00:00Z,05:25,FI_SAV_1,NA,NA,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,1261.2,8828.42,674078.43,i,Good,moderate
2018-01-11T00:00:00Z,05:25,FI_SAV_1,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,84140.28,78755304.32,21112906.82,c,Good,moderate
2018-01-11T00:00:00Z,05:45,FI_SAV_2,NA,NA,BSA,NA,Amphora sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Amphora,sp.,300.29,300.29,46046.41,i,Good,high
2018-01-11T00:00:00Z,05:45,FI_SAV_2,NA,NA,BSA,NA,cf. Craticula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Craticula,sp.,300.29,300.29,30018.26,i,Good,high
2018-01-11T00:00:00Z,05:45,FI_SAV_2,NA,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,600.57,1201.15,41863.3,i,Good,high
2018-01-11T00:00:00Z,05:45,FI_SAV_2,NA,NA,BSA,NA,Nitzschia inconspicua,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,inconspicua,300.29,300.29,18665.81,i,Good,high
2018-01-11T00:00:00Z,05:45,FI_SAV_2,NA,NA,BSA,NA,cf. Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,300.29,300.29,191330.11,i,Good,high
2018-01-11T00:00:00Z,05:45,FI_SAV_2,NA,NA,BSA,NA,cf. Ulnaria sp.,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Ulnaria,sp.,300.29,300.29,42712.34,i,Fragmented,high
2018-01-11T00:00:00Z,05:45,FI_SAV_2,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,11410.89,433613.73,3138593.05,i,Good,high
2018-01-11T00:00:00Z,05:45,FI_SAV_2,NA,NA,BSA,NA,cf. Cryptomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Cryptomonas,sp.,300.29,300.29,166805.74,i,Good,high
2018-01-11T00:00:00Z,05:45,FI_SAV_2,NA,NA,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,1501.43,7507.16,1194622.03,i,Good,high
2018-01-11T00:00:00Z,05:45,FI_SAV_2,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,192483.66,247726467.98,66411092.95,c,Good,high
2018-01-11T00:00:00Z,06:00,FI_WAT_2,NA,NA,BSA,NA,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cocconeis,placentula,450.43,450.43,239744.67,i,Good,high
2018-01-11T00:00:00Z,06:00,FI_WAT_2,NA,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,900.86,1801.72,1358518.24,i,Good,high
2018-01-11T00:00:00Z,06:00,FI_WAT_2,NA,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,450.43,450.43,38731.56,i,Fragmented,high
2018-01-11T00:00:00Z,06:00,FI_WAT_2,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,15765.04,551776.48,3993881.38,i,Good,high
2018-01-11T00:00:00Z,06:00,FI_WAT_2,NA,NA,BSA,NA,cf. Pedinomonas sp.,NA,NA,NA,NA,Soft Body,Pedinomonas,sp.,450.43,450.43,5177.25,i,Good,high
2018-01-11T00:00:00Z,06:00,FI_WAT_2,NA,NA,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,900.86,1801.72,156208.63,i,Good,high
2018-01-11T00:00:00Z,06:00,FI_WAT_2,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,241880.79,261715015.11,70161175.5,c,Good,high
2018-02-06T00:00:00Z,01:31,DI_SAV_1,NA,NA,BSA,NA,Achnanthidium minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Achnanthidium,minutissimum,300.29,600.57,23874.99,i,Good,moderate
2018-02-06T00:00:00Z,01:31,DI_SAV_1,NA,NA,BSA,NA,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cocconeis,placentula,450.43,1351.29,404402.78,i,Good,moderate
2018-02-06T00:00:00Z,01:31,DI_SAV_1,NA,NA,BSA,NA,cf. Craticula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Craticula,sp.,150.14,150.14,13203.98,i,Good,moderate
2018-02-06T00:00:00Z,01:31,DI_SAV_1,NA,NA,BSA,NA,Nitzschia inconspicua,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,inconspicua,150.14,150.14,25976.59,i,Good,moderate
2018-02-06T00:00:00Z,01:31,DI_SAV_1,NA,NA,BSA,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlamydomonas,sp.,600.57,2402.29,130591.07,i,Good,moderate
2018-02-06T00:00:00Z,01:31,DI_SAV_1,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,5555.3,205546.12,2362553.41,i,Good,moderate
2018-02-06T00:00:00Z,01:31,DI_SAV_1,NA,NA,BSA,NA,cf. Cryptomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Cryptomonas,sp.,150.14,150.14,63713.18,i,Good,moderate
2018-02-06T00:00:00Z,01:31,DI_SAV_1,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,450.43,1351.29,425301.88,i,Good,moderate
2018-02-06T00:00:00Z,01:31,DI_SAV_1,NA,NA,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,1801.72,21620.63,1650804.31,i,Good,moderate
2018-02-06T00:00:00Z,01:31,DI_SAV_1,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,60207.45,48527202.17,13009286.25,c,Good,moderate
2018-02-06T00:00:00Z,02:20,DI_SAV_2,NA,NA,BSA,NA,Achnanthidium minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Achnanthidium,minutissimum,90.09,90.09,5424.23,i,Good,moderate
2018-02-06T00:00:00Z,02:20,DI_SAV_2,NA,NA,BSA,NA,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cocconeis,placentula,450.43,2252.15,537590.53,i,Good,moderate
2018-02-06T00:00:00Z,02:20,DI_SAV_2,NA,NA,BSA,NA,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,90.09,90.09,8209.65,i,Good,moderate
2018-02-06T00:00:00Z,02:20,DI_SAV_2,NA,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,180.17,360.34,115425.33,i,Good,moderate
2018-02-06T00:00:00Z,02:20,DI_SAV_2,NA,NA,BSA,NA,cf. Surirella sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Surirella,sp.,90.09,90.09,691791.37,i,Good,moderate
2018-02-06T00:00:00Z,02:20,DI_SAV_2,NA,NA,BSA,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlamydomonas,sp.,90.09,90.09,8991.52,i,Good,moderate
2018-02-06T00:00:00Z,02:20,DI_SAV_2,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,2972.84,98103.61,4084026.87,i,Good,moderate
2018-02-06T00:00:00Z,02:20,DI_SAV_2,NA,NA,BSA,NA,cf. Chroomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Chroomonas,sp.,180.17,360.34,43046.3,i,Good,moderate
2018-02-06T00:00:00Z,02:20,DI_SAV_2,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,180.17,360.34,245881.81,i,Good,moderate
2018-02-06T00:00:00Z,02:20,DI_SAV_2,NA,NA,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,270.26,810.77,129019.18,i,Good,moderate
2018-02-06T00:00:00Z,02:20,DI_SAV_2,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,34322.75,26497162.24,7103421.44,c,Good,moderate
2018-02-06T00:00:00Z,02:20,DI_SAV_2,NA,NA,BSA,NA,cf. Planktolyngbya sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Planktolyngbya,sp.,90.09,1261.2,1925.62,f,Good,moderate
2018-02-06T00:00:00Z,02:09,DI_WAT_2,NA,NA,BSA,NA,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cocconeis,placentula,150.14,150.14,38548.16,i,Good,moderate
2018-02-06T00:00:00Z,02:09,DI_WAT_2,NA,NA,BSA,NA,Cyclotella meneghiniana,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,meneghiniana,150.14,150.14,90397.23,i,Good,moderate
2018-02-06T00:00:00Z,02:09,DI_WAT_2,NA,NA,BSA,NA,cf. Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlamydomonas,sp.,600.57,2402.29,197651.34,i,Good,moderate
2018-02-06T00:00:00Z,02:09,DI_WAT_2,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,4954.73,163506.01,1183493.01,i,Good,moderate
2018-02-06T00:00:00Z,02:09,DI_WAT_2,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,300.29,600.57,323516.56,i,Good,moderate
2018-02-06T00:00:00Z,02:09,DI_WAT_2,NA,NA,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,1201.15,9609.17,1529116.2,i,Good,moderate
2018-02-06T00:00:00Z,02:09,DI_WAT_2,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,58105.44,45089822.4,12087785.41,c,Good,moderate
2018-02-06T00:00:00Z,02:09,DI_WAT_2,NA,NA,BSA,NA,Planktolyngbya sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Planktolyngbya,sp.,150.14,1501.43,1814.82,f,Good,moderate
2018-02-06T00:00:00Z,00:58,DI_WAT_1,NA,NA,BSA,NA,Achnanthidium minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Achnanthidium,minutissimum,150.14,150.14,10628.56,i,Good,moderate
2018-02-06T00:00:00Z,00:58,DI_WAT_1,NA,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,150.14,150.14,303178.77,i,Good,moderate
2018-02-06T00:00:00Z,00:58,DI_WAT_1,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,3903.72,101496.84,2691881.65,i,Good,moderate
2018-02-06T00:00:00Z,00:58,DI_WAT_1,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,900.86,5405.16,4735092.79,i,Good,moderate
2018-02-06T00:00:00Z,00:58,DI_WAT_1,NA,NA,BSA,cf. Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,750.72,3753.58,629598.1,i,Good,moderate
