survey,station,latitude,longitude,collection_type,date,time_pst,tidal_stage,depth_m,lab,taxon_original,taxon,kingdom,phylum,class,algal_group,genus,species,organisms_per_ml,cells_per_ml,biovolume_cubic_um_per_ml,gald_um,quality_check,debris
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-05-07,12:05:00,high_slack,0,BSA,Chlamydomonas sp.,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,164.3,164.3,23661.8,5.6,good,low
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-05-07,12:05:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,3449.8,3449.8,496897.4,3.7,good,low
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-05-07,12:05:00,high_slack,0,BSA,Cryptomonas sp.,Cryptomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Cryptomonas,sp.,164.3,164.3,23661.8,18.5,good,low
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-05-07,12:05:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,164.3,164.3,23661.8,11.1,good,low
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-05-07,12:05:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,492.8,492.8,70985.3,7.4,good,low
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-05-07,12:05:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,64888.5,130434.1,18787454.1,0.8,good,low
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2018-05-08,10:33:00,high_slack,0,BSA,cf. Cyclotella sp.,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,209.1,209.1,30115,3.7,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2018-05-08,10:33:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,209.1,209.1,30115,5.6,fragmented,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2018-05-08,10:33:00,high_slack,0,BSA,Nitzschia sp.,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,209.1,209.1,30115,11.1,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2018-05-08,10:33:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,2299.8,2299.8,331264.9,2.8,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2018-05-08,10:33:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,627.2,627.2,90345,11.1,good,moderate
AWCA,LH_SAV_1,38.24546173,-121.6926934,grab_surface,2018-05-08,10:33:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,86557.9,174788.3,25176135,0.8,good,moderate
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2018-05-08,11:45:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,2508.9,2508.9,361379.9,2.8,good,moderate
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2018-05-08,11:45:00,high_slack,0,BSA,Monoraphidium tortile,Monoraphidium tortile,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Monoraphidium,tortile,209.1,209.1,30115,13,good,moderate
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2018-05-08,11:45:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,418.2,418.2,60230,9.3,good,moderate
AWCA,LH_WAT_1,38.248156,-121.691966,grab_surface,2018-05-08,11:45:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,85094.3,171024.9,24634065.1,0.8,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2018-05-08,12:23:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,230,230,33126.5,18.5,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2018-05-08,12:23:00,high_slack,0,BSA,cf. Cyclotella sp.,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,230,230,33126.5,9.3,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2018-05-08,12:23:00,high_slack,0,BSA,Navicula sp.,Navicula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Navicula,sp.,230,230,33126.5,16.7,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2018-05-08,12:23:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,4139.7,4139.7,596276.9,2.8,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2018-05-08,12:23:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,230,230,33126.5,11.1,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2018-05-08,12:23:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,230,230,33126.5,4.6,good,moderate
AWCA,LH_SAV_2,38.25175626,-121.6937654,grab_surface,2018-05-08,12:23:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,87394.2,175478.3,25275514.4,0.8,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2018-05-08,12:40:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,511.1,511.1,73614.4,22.2,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2018-05-08,12:40:00,high_slack,0,BSA,Chlamydomonas sp.,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,511.1,511.1,73614.4,5.6,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2018-05-08,12:40:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,2299.8,2299.8,331264.9,3.7,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2018-05-08,12:40:00,high_slack,0,BSA,cf. Chrysochromulina sp.,cf. Chrysochromulina sp.,Chromista,Haptophyta,Prymnesiophyceae,Haptophytes,Chrysochromulina,sp.,255.5,255.5,36807.2,3.7,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2018-05-08,12:40:00,high_slack,0,BSA,cf. Kephyrion sp.,cf. Kephyrion sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Kephyrion,sp.,255.5,255.5,36807.2,7.4,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2018-05-08,12:40:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,255.5,255.5,36807.2,9.3,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2018-05-08,12:40:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,1022.2,1022.2,147228.9,5.6,good,moderate
AWCA,LH_WAT_2,38.25269852,-121.69318,grab_surface,2018-05-08,12:40:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,97104.6,194720.3,28047097.7,0.8,good,moderate
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2018-05-08,13:09:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,278.8,278.8,40153.3,24.1,good,low
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2018-05-08,13:09:00,high_slack,0,BSA,Chlamydomonas sp.,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,139.4,139.4,20076.7,6.5,good,low
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2018-05-08,13:09:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,53244.9,106629.2,15358646.9,0.8,good,low
AWCA,FI_SAV_2,38.2740994,-121.7000186,grab_surface,2018-05-08,13:09:00,high_slack,0,BSA,cf. Chlorella sp.,cf. Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,2090.8,2090.8,301149.9,2.8,good,low
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2018-05-08,13:21:00,high_slack,0,BSA,cf. Cyclotella sp.,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,383.3,383.3,55210.8,5.6,good,moderate
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2018-05-08,13:21:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,6899.5,6899.5,993794.8,2.8,good,moderate
AWCA,FI_SAV_1,38.268811,-121.696786,grab_surface,2018-05-08,13:21:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,152939.8,306646.2,44168657.8,0.8,good,moderate
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2018-05-08,13:25:00,high_slack,0,BSA,Gomphonema sp.,Gomphonema sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Gomphonema,sp.,230,230,33126.5,11.1,good,moderate
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2018-05-08,13:25:00,high_slack,0,BSA,Chlamydomonas sp.,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,230,230,33126.5,5.6,good,moderate
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2018-05-08,13:25:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,1839.9,1839.9,265011.9,2.8,good,moderate
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2018-05-08,13:25:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,230,230,33126.5,9.3,good,moderate
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2018-05-08,13:25:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,230,230,33126.5,5.6,good,moderate
AWCA,FI_WAT_2,38.2748989,-121.7008895,grab_surface,2018-05-08,13:25:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,95673.6,193647.1,27892507.4,0.8,good,moderate
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2018-05-08,13:53:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,1341.6,1341.6,193237.9,2.8,good,low
AWCA,FI_WAT_1,38.269808,-121.696769,grab_surface,2018-05-08,13:53:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,76469.9,153323.1,22084328.9,0.8,good,low
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2018-06-05,07:55:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,985.6,985.6,141970.7,18.5,good,high
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2018-06-05,07:55:00,high_slack,0,BSA,cf. Cyclotella sp.,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,328.5,328.5,47323.6,4.6,good,high
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2018-06-05,07:55:00,high_slack,0,BSA,cf. Chlamydomonas sp.,cf. Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,328.5,328.5,47323.6,6.5,good,high
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2018-06-05,07:55:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,3285.5,3285.5,473235.6,3.7,good,high
AWCA,DI_SAV_1,38.083739,-121.720128,grab_surface,2018-06-05,07:55:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,132405.4,265796.5,38284761.6,0.8,good,high
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2018-06-05,08:40:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,287.5,287.5,41408.1,14.8,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2018-06-05,08:40:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,287.5,287.5,41408.1,9.3,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2018-06-05,08:40:00,high_slack,0,BSA,Nitzschia sp.,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,287.5,287.5,41408.1,18.5,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2018-06-05,08:40:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,3737.3,3737.3,538305.5,2.8,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2018-06-05,08:40:00,high_slack,0,BSA,Monoraphidium convolutum,Monoraphidium convolutum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Monoraphidium,convolutum,287.5,287.5,41408.1,9.3,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2018-06-05,08:40:00,high_slack,0,BSA,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,575,575,82816.2,5.6,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2018-06-05,08:40:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,125629.1,252695.6,36397734.6,0.8,good,moderate
AWCA,DI_WAT_1,38.083217,-121.719914,grab_surface,2018-06-05,08:40:00,high_slack,0,BSA,Snowella sp.,Snowella sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Snowella,sp.,287.5,2299.8,331264.9,0.9,good,moderate
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2018-06-05,09:15:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,5519.6,5519.6,795035.8,2.8,good,moderate
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2018-06-05,09:15:00,high_slack,0,BSA,Monoraphidium convolutum,Monoraphidium convolutum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Monoraphidium,convolutum,1379.9,1379.9,198759,10.2,good,moderate
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2018-06-05,09:15:00,high_slack,0,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,919.9,919.9,132506,6.5,good,moderate
AWCA,DI_WAT_2,38.083057,-121.721925,grab_surface,2018-06-05,09:15:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,194107,390513.9,56248785.7,0.8,good,moderate
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-06-05,09:26:00,high_slack,0,BSA,cf. Cyclotella sp.,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,209.1,209.1,30115,9.3,good,moderate
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-06-05,09:26:00,high_slack,0,BSA,cf. Skeletonema sp.,cf. Skeletonema sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Skeletonema,sp.,209.1,209.1,30115,5.6,good,moderate
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-06-05,09:26:00,high_slack,0,BSA,Chlamydomonas sp.,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,209.1,209.1,30115,6.5,good,moderate
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-06-05,09:26:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,6272.3,6272.3,903449.8,3.7,good,moderate
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-06-05,09:26:00,high_slack,0,BSA,Drepanochloris nannoselene,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Drepanochloris,nannoselene,209.1,209.1,30115,4.6,good,moderate
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-06-05,09:26:00,high_slack,0,BSA,Lagerheimia genevensis,Lagerheimia genevensis,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Lagerheimia,genevensis,209.1,209.1,30115,3.7,good,moderate
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-06-05,09:26:00,high_slack,0,BSA,Monoraphidium convolutum,Monoraphidium convolutum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Monoraphidium,convolutum,209.1,209.1,30115,9.3,good,moderate
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-06-05,09:26:00,high_slack,0,BSA,cf. Chrysochromulina sp.,cf. Chrysochromulina sp.,Chromista,Haptophyta,Prymnesiophyceae,Haptophytes,Chrysochromulina,sp.,209.1,209.1,30115,4.6,good,moderate
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-06-05,09:26:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,77358.5,155135.1,22345325.5,0.8,good,moderate
AWCA,FC_WAT_1,38.077333,-121.646917,grab_surface,2018-06-05,09:26:00,high_slack,0,BSA,Snowella sp.,Snowella sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Snowella,sp.,209.1,1672.6,240920,0.9,good,moderate
AWCA,DI_SAV_2,38.083452,-121.722303,grab_surface,2018-06-05,09:27:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,575,575,82816.2,18.5,good,moderate
AWCA,DI_SAV_2,38.083452,-121.722303,grab_surface,2018-06-05,09:27:00,high_slack,0,BSA,cf. Cyclotella sp.,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,575,575,82816.2,5.6,good,moderate
AWCA,DI_SAV_2,38.083452,-121.722303,grab_surface,2018-06-05,09:27:00,high_slack,0,BSA,Navicula sp.,Navicula sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Navicula,sp.,287.5,287.5,41408.1,13,good,moderate
AWCA,DI_SAV_2,38.083452,-121.722303,grab_surface,2018-06-05,09:27:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,2012.4,2012.4,289856.8,3.7,good,moderate
AWCA,DI_SAV_2,38.083452,-121.722303,grab_surface,2018-06-05,09:27:00,high_slack,0,BSA,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,prolonga,287.5,287.5,41408.1,5.6,good,moderate
AWCA,DI_SAV_2,38.083452,-121.722303,grab_surface,2018-06-05,09:27:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,113267.4,227684.8,32795228.4,0.8,good,moderate
AWCA,FC_SAV_1,38.077342,-121.647642,grab_surface,2018-06-05,10:45:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,209.1,209.1,30115,20.4,good,moderate
AWCA,FC_SAV_1,38.077342,-121.647642,grab_surface,2018-06-05,10:45:00,high_slack,0,BSA,Cyclotella sp.,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,209.1,209.1,30115,5.6,good,moderate
AWCA,FC_SAV_1,38.077342,-121.647642,grab_surface,2018-06-05,10:45:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,3763.4,3763.4,542069.9,2.8,good,moderate
AWCA,FC_SAV_1,38.077342,-121.647642,grab_surface,2018-06-05,10:45:00,high_slack,0,BSA,Monoraphidium convolutum,Monoraphidium convolutum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Monoraphidium,convolutum,418.2,418.2,60230,9.3,good,moderate
AWCA,FC_SAV_1,38.077342,-121.647642,grab_surface,2018-06-05,10:45:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,79449.2,160152.9,23068085.4,0.8,good,moderate
AWCA,FC_SAV_1,38.077342,-121.647642,grab_surface,2018-06-05,10:45:00,high_slack,0,BSA,Merismopedia tenuissima,Merismopedia tenuissima,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Merismopedia,tenuissima,209.1,1672.6,240920,1.9,good,moderate
AWCA,FC_SAV_1,38.077342,-121.647642,grab_surface,2018-06-05,10:45:00,high_slack,0,BSA,Snowella sp.,Snowella sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Snowella,sp.,209.1,1463.5,210805,0.9,good,moderate
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-06-05,11:21:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,255.5,255.5,36807.2,17.6,good,moderate
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-06-05,11:21:00,high_slack,0,BSA,cf. Cyclotella sp.,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,766.6,766.6,110421.6,7.4,good,moderate
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-06-05,11:21:00,high_slack,0,BSA,Chlamydomonas sp.,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,766.6,766.6,110421.6,7.4,good,moderate
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-06-05,11:21:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,7155.1,7155.1,1030602,3.7,good,moderate
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-06-05,11:21:00,high_slack,0,BSA,Monoraphidium tortile,Monoraphidium tortile,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Monoraphidium,tortile,1277.7,1277.7,184036.1,18.5,good,moderate
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-06-05,11:21:00,high_slack,0,BSA,Plagioselmis nannoplanctica,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,255.5,255.5,36807.2,9.3,good,moderate
AWCA,FC_WAT_2,38.080866,-121.646944,grab_surface,2018-06-05,11:21:00,high_slack,0,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Chroococcus,microscopicus,97615.7,195486.9,28157519.4,0.8,good,moderate
AWCA,FC_SAV_2,38.080861,-121.647718,grab_surface,2018-06-05,11:41:00,high_slack,0,BSA,Cocconeis placentula,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,242.1,242.1,34870,20.4,good,low
AWCA,FC_SAV_2,38.080861,-121.647718,grab_surface,2018-06-05,11:41:00,high_slack,0,BSA,Chlorella sp.,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,3873.4,3873.4,557919.9,3.7,good,low
AWCA,FC_SAV_2,38.080861,-121.647718,grab_surface,2018-06-05,11:41:00,high_slack,0,BSA,Drepanochloris nannoselene,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Drepanochloris,nannoselene,242.1,242.1,34870,5.6,good,low
