Date,Time,Station,Latitude,Longitude,SamplingMethod,SamplingDepth,OrigTaxon,Taxon,Kingdom,Phylum,Class,AlgalGroup,Genus,Species,Lab,Cells_per_mL,Biovolume_per_mL,QualityCheck,CurrentTaxon
2019-09-12T00:00:00Z,19:12:50,TIB,38.15878056,-121.5862889,Submersible centrifugal pump,1 meter,NA,Encyonema sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Encyonema,sp.,BSA,26,7187.83,TallyNotMet,None
2020-02-18T00:00:00Z,20:11:45,TOE,38.34916667,-121.6447222,Submersible centrifugal pump,1 meter,NA,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Drepanochloris,nannoselene,BSA,24,65.33,Good,None
2021-08-26T00:00:00Z,21:13:35,SHL3,38.05388889,-121.7878,Submersible centrifugal pump,1 meter,NA,Craticula sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Craticula,sp.,BSA,39,16127.35,Good,None
2019-04-03T00:00:00Z,19:12:15,WGA,38.25769218,-121.5182865,Van Dorn sampler,1 meter,NA,Cocconeis placentula,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,BSA,107,79376.78,Good,None
2020-09-03T00:00:00Z,20:10:50,MDO,38.056975,-121.5407694,Submersible centrifugal pump,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,114,17560.89,Good,None
2022-10-17T00:00:00Z,22:13:28,SMS,38.14196111,-121.5036889,Submersible centrifugal pump,1 meter,NA,Rhodomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,sp.,BSA,92,49366,Degraded,None
2020-09-17T00:00:00Z,20:14:45,DWS72,38.47686944,-121.5836417,Submersible centrifugal pump,1 meter,NA,Craticula sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Craticula,sp.,BSA,28,20944.6,Good,None
2022-07-20T00:00:00Z,22:11:35,TRN,37.9925,-121.4538889,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,336,13444.88,Degraded,None
2022-05-19T00:00:00Z,22:12:45,TOL,38.07780833,-121.7672861,Submersible centrifugal pump,1 meter,NA,Melosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Melosira,sp.,BSA,428,2612629.98,Degraded,None
2018-07-25T00:00:00Z,18:07:20,PPT,38.05944444,-121.5572222,Submersible centrifugal pump,1 meter,NA,Gomphonema sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Gomphonema,sp.,BSA,6,3986.97,Good,None
2016-04-07T00:00:00Z,16:15:05,LCT,38.32885,-121.6675306,Van Dorn sampler,1 meter,NA,Gomphonema sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Gomphonema,sp.,BSA,0,143.2,Good,None
2022-03-08T00:00:00Z,22:11:00,CFL,38.04953056,-121.88755,Submersible centrifugal pump,1 meter,NA,Rhodomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,sp.,BSA,401,157493.61,Good,None
2021-10-26T00:00:00Z,21:07:55,C10A,37.679167,-121.264444,Van Dorn sampler,1 meter,NA,Staurosira sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Staurosira,sp.,BSA,4192,177803.99,Good,None
2022-07-27T00:00:00Z,22:10:35,FT01,38.05916667,-121.5869444,Submersible centrifugal pump,1 meter,NA,Eunotia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Eunotia,sp.,BSA,27,20159.18,Degraded,None
2022-02-16T00:00:00Z,22:15:30,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Actinocyclus sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Actinocyclus,sp.,BSA,31,726162.53,Good,None
2018-05-15T00:00:00Z,18:14:10,ORCC,37.82437145,-121.5524492,Submersible centrifugal pump,1 meter,NA,Achnanthidium sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Achnanthidium,sp.,BSA,11,262.75,Good,None
2018-05-15T00:00:00Z,18:09:00,USFPT,38.46111944,-121.5034694,Submersible centrifugal pump,1 meter,NA,Aulacoseira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,sp.,BSA,3,492.8,Good,None
2021-05-18T00:00:00Z,21:12:00,DWS72,38.47686944,-121.5836417,Submersible centrifugal pump,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,749,63501.42,Good,None
2021-05-13T00:00:00Z,21:12:30,MRH,38.00305556,-121.5108333,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,764,3199.87,Good,None
2018-10-17T00:00:00Z,18:13:36,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Cryptomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Cryptomonas,sp.,BSA,153,12117.94,Good,None
2022-08-10T00:00:00Z,22:12:17,SFEI06,38.06491948,-122.0360745,Phytoplankton net,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,6417,26878.91,Degraded,None
2021-10-05T00:00:00Z,21:10:45,TOL,38.07780833,-121.7672861,Submersible centrifugal pump,1 meter,NA,cf. Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,4176,17492.62,Good,None
2019-08-06T00:00:00Z,19:09:45,CCH41,38.19395556,-121.6580028,Van Dorn sampler,1 meter,NA,Gyrosigma sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Gyrosigma,sp.,BSA,48,127767.06,Degraded,None
2022-09-07T00:00:00Z,22:06:36,SB11,37.68696944,-122.2656389,Submersible centrifugal pump,1 meter,NA,Heterosigma akashiwo,Chromista,Bacillariophyte,Raphidophyceae,Raphidophytes,Heterosigma,akashiwo,BSA,559,266949.88,Good,None
2022-09-07T00:00:00Z,22:13:30,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Kephyrion sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Kephyrion,sp.,BSA,61,2559.9,Degraded,None
2022-07-20T00:00:00Z,22:07:25,SFEI34,37.495,-122.0983306,Submersible centrifugal pump,1 meter,NA,Chrysococcus sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Chrysococcus,sp.,BSA,356,31055.41,Degraded,None
2021-10-05T00:00:00Z,21:13:16,SMS,38.14196111,-121.5036889,Submersible centrifugal pump,1 meter,NA,Aulacoseira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,sp.,BSA,513,2341690.58,Good,None
2020-06-08T00:00:00Z,20:10:40,HOOD,38.36796663,-121.5213432,Submersible centrifugal pump,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,126,71742.97,Good,None
2022-06-21T00:00:00Z,22:13:04,FT21,38.0375,-121.5891667,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,11184,2998.15,Degraded,None
2022-11-01T00:00:00Z,22:09:30,MDM,37.9427017,-121.5341175,Submersible centrifugal pump,1 meter,NA,Kephyrion sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Kephyrion,sp.,BSA,92,3839.84,Degraded,None
2021-09-24T00:00:00Z,21:09:20,C10A,37.679167,-121.264444,Van Dorn sampler,1 meter,NA,cf. Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,1540,6450.94,Good,None
2021-09-24T00:00:00Z,21:09:20,C10A,37.679167,-121.264444,Van Dorn sampler,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,770,65315.75,Good,None
2022-06-06T00:00:00Z,22:09:15,C10A,37.679167,-121.264444,Van Dorn sampler,1 meter,NA,Staurosira sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Staurosira,sp.,BSA,1248,44098.21,Degraded,None
2019-08-08T00:00:00Z,19:11:15,MAL,38.19489444,-122.0328139,Van Dorn sampler,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,385,1612.73,Good,None
2021-05-13T00:00:00Z,21:13:10,MRB,37.89159208,-121.4899492,Submersible centrifugal pump,1 meter,NA,Eunotia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Eunotia,sp.,BSA,10,29566.8,Good,None
2021-06-15T00:00:00Z,21:09:30,C10A,37.679167,-121.264444,Van Dorn sampler,1 meter,NA,Navicula sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Navicula,sp.,BSA,122,42238.29,Good,None
2021-04-13T00:00:00Z,21:13:15,DEC,38.09325203,-121.7371772,Submersible centrifugal pump,1 meter,NA,Kephyrion sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Kephyrion,sp.,BSA,29,1194.62,Good,None
2019-10-24T00:00:00Z,19:12:50,WGC,38.22488056,-121.556725,Submersible centrifugal pump,1 meter,NA,Scenedesmus sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Scenedesmus,sp.,BSA,29,365.12,Good,None
2022-09-20T00:00:00Z,22:08:45,LIB,38.24301111,-121.6842861,Submersible centrifugal pump,1 meter,NA,Pseudanabaena sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Pseudanabaena,sp.,BSA,1528,14399.42,Degraded,None
2022-01-20T00:00:00Z,22:11:15,DWS62,38.34166667,-121.6438889,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,11774,3156.52,Good,None
2018-05-15T00:00:00Z,18:13:30,ORI,37.91436901,-121.5655064,Submersible centrifugal pump,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,44,9829.4,Good,None
2021-04-13T00:00:00Z,21:13:15,DEC,38.09325203,-121.7371772,Submersible centrifugal pump,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,214,18143.26,Good,None
2022-08-31T00:00:00Z,22:08:02,SB9,37.6556,-122.2645,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,519,30598.76,Degraded,None
2020-02-27T00:00:00Z,20:11:30,MAL,38.19489444,-122.0328139,Submersible centrifugal pump,1 meter,NA,Trachelomonas sp.,Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,Trachelomonas,sp.,BSA,18,20889.7,Good,None
2021-09-02T00:00:00Z,21:13:30,LPS,38.09638889,-121.4961111,Submersible centrifugal pump,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,428,36286.53,Good,None
2022-08-02T00:00:00Z,22:09:15,RRI,37.963,-121.365,Van Dorn sampler,1 meter,NA,Kephyrion sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Kephyrion,sp.,BSA,153,6399.74,Degraded,None
2022-06-21T00:00:00Z,22:12:30,FT15,38.03777778,-121.6175,Submersible centrifugal pump,1 meter,NA,Craticula sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Craticula,sp.,BSA,1027,338674.26,Degraded,None
2021-10-05T00:00:00Z,21:15:22,NMR,38.14366944,-121.5595389,Submersible centrifugal pump,1 meter,NA,Planothidium sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Planothidium,sp.,BSA,61,14111.43,Good,None
2022-08-09T00:00:00Z,22:10:00,FTMI21,37.9972222,-121.5213889,Submersible centrifugal pump,1 meter,NA,Chrysococcus sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Chrysococcus,sp.,BSA,36,3105.54,Degraded,None
2022-08-09T00:00:00Z,22:12:11,FT21,38.0375,-121.5891667,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,342,18822.83,Degraded,None
2018-05-16T00:00:00Z,18:08:55,PPT,38.05944444,-121.5572222,Submersible centrifugal pump,1 meter,NA,Cocconeis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,sp.,BSA,62,21968.5,Good,None
2022-08-31T00:00:00Z,22:11:25,GRC,37.53271389,-122.1742306,Submersible centrifugal pump,1 meter,NA,Actinoptychus senarius,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Actinoptychus,senarius,BSA,7,33197.23,Degraded,None
2022-10-27T00:00:00Z,22:11:51,SUI,38.07336667,-121.9325,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,1444,6047.75,Degraded,None
2021-08-27T00:00:00Z,21:09:20,C10A,37.679167,-121.264444,Van Dorn sampler,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,22,12425.43,Good,None
2022-06-01T00:00:00Z,22:09:15,FPT,38.45601954,-121.5013437,Submersible centrifugal pump,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,153,48598.03,Degraded,None
2022-11-03T00:00:00Z,22:13:30,P7S2,38.04580556,-121.6275556,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,12049,3230.25,Degraded,None
2020-06-11T00:00:00Z,20:10:16,ORF,38.05,-121.58,Submersible centrifugal pump,1 meter,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,nannoplanctica,BSA,637,81663.35,Good,None
2017-04-27T00:00:00Z,17:11:00,CFL,38.04953056,-121.88755,Van Dorn sampler,1 meter,NA,Navicula sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Navicula,sp.,BSA,0,64,Good,None
2016-07-19T00:00:00Z,16:14:45,CCH,38.21277778,-121.6691667,Submersible centrifugal pump,1 meter,NA,Synedra sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Synedra,sp.,BSA,11,5902.93,Good,None
2020-06-11T00:00:00Z,20:12:10,ORCC,37.82437145,-121.5524492,Submersible centrifugal pump,1 meter,NA,Ulnaria sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Ulnaria,sp.,BSA,71,23183.06,Good,None
2022-09-01T00:00:00Z,22:11:17,MGI,38.06037778,-122.0007056,Submersible centrifugal pump,1 meter,NA,Kephyrion sp.,Chromista,Bacillariophyte,Chrysophyceae,Chrysophytes,Kephyrion,sp.,BSA,61,2559.9,Degraded,None
2020-07-28T00:00:00Z,20:10:55,SJRBC,37.97527778,-121.3769444,Submersible centrifugal pump,1 meter,NA,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Drepanochloris,nannoselene,BSA,428,1175.95,Good,None
2020-07-27T00:00:00Z,20:13:30,GAM,38.13028056,-121.5797,Submersible centrifugal pump,1 meter,NA,Cocconeis placentula,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,BSA,122,65277.35,Good,None
2021-06-09T00:00:00Z,21:14:32,DECN,38.1025,-121.7111,Peristaltic pump,1 meter,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Plagioselmis,sp.,BSA,592,62241.47,Good,None
2020-05-12T00:00:00Z,20:11:45,TOE,38.34916667,-121.6447222,Submersible centrifugal pump,1 meter,NA,Achnanthidium minutissimum,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Achnanthidium,minutissimum,BSA,15,627.55,Good,None
2022-07-19T00:00:00Z,22:08:37,NMR,38.14366944,-121.5595389,Submersible centrifugal pump,1 meter,NA,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Eucapsis,microscopica,BSA,11283,3024.77,Degraded,None
2019-08-06T00:00:00Z,19:09:45,CCH41,38.19395556,-121.6580028,Van Dorn sampler,1 meter,NA,Cocconeis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,sp.,BSA,7,8985.33,Degraded,None
2022-02-03T00:00:00Z,22:11:45,WGA,38.25769218,-121.5182865,Submersible centrifugal pump,1 meter,NA,cf. Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,321,18899.23,Good,None
2022-08-10T00:00:00Z,22:09:37,SFEI18,37.84666667,-122.4216667,Phytoplankton net,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,599,51655.82,Degraded,None
2022-10-20T00:00:00Z,22:12:45,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Coscinodiscus sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Coscinodiscus,sp.,BSA,4,166356.95,Degraded,None
2021-08-31T00:00:00Z,21:11:28,MTP,38.06068056,-121.5389694,Submersible centrifugal pump,1 meter,NA,Gyrosigma sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Gyrosigma,sp.,BSA,43,371494.13,Good,None
2022-03-29T00:00:00Z,22:12:45,FPT,38.45601954,-121.5013437,Submersible centrifugal pump,1 meter,NA,Cryptomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Cryptomonas,sp.,BSA,71,63464.09,Good,None
2021-10-04T00:00:00Z,21:11:42,SS,38.33616667,-121.672925,Submersible centrifugal pump,1 meter,NA,Navicula sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Navicula,sp.,BSA,36,12879.48,Good,None
2022-06-07T00:00:00Z,22:10:12,FT04,38.0472222,-121.6172222,Submersible centrifugal pump,1 meter,NA,Rhodomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,sp.,BSA,92,49366,Degraded,None
2021-12-16T00:00:00Z,21:10:15,TOL,38.07780833,-121.7672861,Submersible centrifugal pump,1 meter,NA,Navicula sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Navicula,sp.,BSA,16,20171.15,Good,None
2021-06-15T00:00:00Z,21:09:30,C10A,37.679167,-121.264444,Van Dorn sampler,1 meter,NA,Ulnaria ulna,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Ulnaria,ulna,BSA,122,730338.36,Good,None
2022-07-14T00:00:00Z,22:12:50,P2S1,38.0463,-121.59815,Submersible centrifugal pump,1 meter,NA,cf. Anabaena sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Anabaena,sp.,BSA,4642,303787.67,Degraded,None
2022-07-20T00:00:00Z,22:07:25,SFEI34,37.495,-122.0983306,Phytoplankton net,1 meter,NA,Paralia sulcata,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Paralia,sulcata,BSA,891,508179.38,Degraded,None
2022-11-15T00:00:00Z,22:10:00,SFEI22,37.765,-122.3583306,Phytoplankton net,1 meter,NA,Tripos cf. furca,Protozoa,Dinozoa,Dinophyceae,Dinoflagellates,Tripos,furca,BSA,489,10811849.27,Degraded,None
2017-04-27T00:00:00Z,17:08:45,DEC,38.09325203,-121.7371772,Van Dorn sampler,1 meter,NA,Fragilaria capucina,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Fragilaria,capucina,BSA,2,91.2,Good,None
2017-04-27T00:00:00Z,17:08:45,DEC,38.09325203,-121.7371772,Van Dorn sampler,1 meter,NA,Bacillaria paxillifera,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Bacillaria,paxillifera,BSA,5,739.21,Good,None
2021-08-11T00:00:00Z,21:12:00,SHL,37.63078889,-122.2432,Submersible centrifugal pump,1 meter,NA,Chlamydomonas sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlamydomonas,sp.,BSA,171,13439.45,Degraded,None
2020-10-22T00:00:00Z,20:14:00,DWS62,38.34166667,-121.6438889,Submersible centrifugal pump,1 meter,NA,Gyrosigma sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Gyrosigma,sp.,BSA,4,18885.88,Good,None
2021-10-07T00:00:00Z,21:08:44,ORI,37.91436901,-121.5655064,Submersible centrifugal pump,1 meter,NA,Monoraphidium minutum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Monoraphidium,minutum,BSA,4,98.89,Good,None
2020-06-03T00:00:00Z,20:13:00,CFL,38.04953056,-121.88755,Submersible centrifugal pump,1 meter,NA,Cocconeis placentula,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,BSA,12,8367.29,Good,None
2018-10-18T00:00:00Z,18:10:40,SMS,38.14196111,-121.5036889,Submersible centrifugal pump,1 meter,NA,Cocconeis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,sp.,BSA,42,14471.7,Good,None
2016-06-28T00:00:00Z,16:10:15,LIB,38.24301111,-121.6842861,Submersible centrifugal pump,1 meter,NA,Cocconeis placentula,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Cocconeis,placentula,BSA,95,24639,Good,None
2020-08-17T00:00:00Z,20:14:20,WGC,38.22488056,-121.556725,Submersible centrifugal pump,1 meter,NA,Ulnaria ulna,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Ulnaria,ulna,BSA,79,578643.19,Good,None
2019-10-23T00:00:00Z,19:14:15,WGA,38.25769218,-121.5182865,Submersible centrifugal pump,1 meter,NA,Staurosira sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Staurosira,sp.,BSA,24,746.64,Degraded,None
2020-06-11T00:00:00Z,20:10:16,ORF,38.05,-121.58,Submersible centrifugal pump,1 meter,NA,Dolichospermum sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Dolichospermum,sp.,BSA,3387,265989.21,Good,None
2022-10-04T00:00:00Z,22:14:30,JPT,38.05214242,-121.6888428,Submersible centrifugal pump,1 meter,NA,Cyclotella sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Cyclotella,sp.,BSA,342,52682.66,Degraded,None
2022-03-22T00:00:00Z,22:11:15,CCH41,38.19395556,-121.6580028,Submersible centrifugal pump,1 meter,NA,Craticula sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Craticula,sp.,BSA,4,941.32,Good,None
2018-05-17T00:00:00Z,18:09:45,GRZ,38.10853056,-122.0559806,Submersible centrifugal pump,1 meter,NA,Entomoneis sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Entomoneis,sp.,BSA,837,118922.56,Good,None
2022-10-27T00:00:00Z,22:08:34,SPB2,38.0696611,-122.4644389,Submersible centrifugal pump,1 meter,NA,Thalassiosira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Thalassiosira,sp.,BSA,611,863964.94,Degraded,None
2021-09-28T00:00:00Z,21:09:25,FTA,38.0626111,-121.5953,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,150,10780.35,Good,None
2021-08-11T00:00:00Z,21:12:00,SHL,37.63078889,-122.2432,Submersible centrifugal pump,1 meter,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,1711,7167.71,Degraded,None
2022-09-09T00:00:00Z,22:07:30,LIB,38.24301111,-121.6842861,Submersible centrifugal pump,1 meter,NA,Rhodomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Rhodomonas,sp.,BSA,107,109755.55,Degraded,None
2020-07-27T00:00:00Z,20:09:20,HOOD,38.36796663,-121.5213432,Submersible centrifugal pump,1 meter,NA,Nitzschia sp.,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Nitzschia,sp.,BSA,581,20900.67,Good,None
2021-12-02T00:00:00Z,21:13:45,WGA,38.25769218,-121.5182865,Submersible centrifugal pump,1 meter,NA,cf. Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Chlorella,sp.,BSA,1631,6831.72,Good,None
2021-08-18T00:00:00Z,21:14:40,FRK,38.04585,-121.5968,Submersible centrifugal pump,1 meter,NA,Ulnaria ulna,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Ulnaria,ulna,BSA,428,2507802.24,Good,None
2022-05-18T00:00:00Z,22:11:55,MRH,38.00305556,-121.5108333,Submersible centrifugal pump,1 meter,NA,Monoraphidium sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Monoraphidium,sp.,BSA,61,1407.94,Degraded,None
2020-06-09T00:00:00Z,20:14:02,LIB,38.24301111,-121.6842861,Submersible centrifugal pump,1 meter,NA,Navicula capitatoradiata,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Navicula,capitatoradiata,BSA,7,7587.61,Good,None
2022-10-18T00:00:00Z,22:15:09,LS1,38.26105,-121.748,Submersible centrifugal pump,1 meter,NA,Bacillaria paxillifera,Chromista,Bacillariophyte,Bacillariophyceae,Pennate Diatoms,Bacillaria,paxillifera,BSA,27,39102.82,Degraded,None
2020-07-15T00:00:00Z,20:12:45,DEC,38.09325203,-121.7371772,Submersible centrifugal pump,1 meter,NA,Aulacoseira sp.,Chromista,Bacillariophyte,Coscinodiscophyceae,Centric Diatoms,Aulacoseira,sp.,BSA,29,204466.15,Good,None
